itemId,category,name,rating,reviewContent
100002528,beli-harddisk-eksternal,Kamal U.,5.0,bagus  mantap dah sesui pesanan
100002528,beli-harddisk-eksternal,yofanca m.,4.0,"Bagus, sesuai foto"
100002528,beli-harddisk-eksternal,Lazada Customer,5.0,okkkkk mantaaaaaaapppp ... goood
100002528,beli-harddisk-eksternal,Lazada Customer,4.0,bagus sesuai
100002528,beli-harddisk-eksternal,Yosep M.,5.0,
100002528,beli-harddisk-eksternal,Deden,5.0,
100002528,beli-harddisk-eksternal,Yeana,5.0,
100002528,beli-harddisk-eksternal,nurfarida,1.0,bima
100003785,beli-harddisk-eksternal,Fadjar B.,1.0,baru 10 bulan layarnya dah bergaris
100003785,beli-harddisk-eksternal,agung p.,5.0,"Pesan rabu sore,minggu sore sampe,,barang sesuai specs mantab,tks lazada"
100003785,beli-harddisk-eksternal,Hendra W.,5.0,
100004132,beli-harddisk-eksternal,Lazada Guest,1.0,"Mau tanya ini cicilnya pake apa ya,cc bkn?"
100004132,beli-harddisk-eksternal,Yan M.,5.0,Apakah TV. Tsb. Suda ada anti gores..
100004505,beli-harddisk-eksternal,Andry M.,1.0,Pengirim barang tidak sesuai janji. Katanya express 1 hari. Dari hari jumat barang sampai hari rabu. SeMoga barangnya awet saja.
100004505,beli-harddisk-eksternal,Leonard,4.0,Kualitas ok
100004505,beli-harddisk-eksternal,Lazada Guest,1.0,"Bagaimana tv LED saya merek Sharp 24 hitam LC 24LE170i sekarang mati total baru 2 bln kemana saya harus menghubungi dan meminta bantuan mohon kebijakan dan solusinya ,, so,alnya masih garansi kepada pihak lazada saya mohon bantuannya terimakasih!!!"
100004505,beli-harddisk-eksternal,Bun D.,3.0,Pengiriman super lama.. tapi datang juga sich
100004505,beli-harddisk-eksternal,Fadoli,5.0,ok barang sampai dengan Baik.. smoga terus di pertahankan...
100004505,beli-harddisk-eksternal,Akun K.,5.0,
100004505,beli-harddisk-eksternal,rina,3.0,
100004505,beli-harddisk-eksternal,Ega,5.0,
100004505,beli-harddisk-eksternal,Lazada Guest,5.0,Kalau mau cicilan gmna cra nya??
100004505,beli-harddisk-eksternal,Fitriyansah E.,5.0,barang sudah sampai dan bagus thanks lazada
100004505,beli-harddisk-eksternal,Lazada Guest,5.0,Pengiriman cepat sipplahhh.......
100005037,beli-harddisk-eksternal,Lazada Customer,5.0,Sampe Sekarang masih Ok ne laptop...
100006860,beli-harddisk-eksternal,DEUIS S.,5.0,
100006860,beli-harddisk-eksternal,Garna T.,3.0,
100006860,beli-harddisk-eksternal,Muhammad R.,5.0,
100006860,beli-harddisk-eksternal,Aushaf,5.0,
100006860,beli-harddisk-eksternal,Lazada Guest,5.0,Pengiriman cepat..  Packaging good..  Barang oke. Thnks seller Thnks Lazada
100007498,beli-harddisk-eksternal,Amarullah,5.0,"Barang diterima dengan selamat.. Produk sesuai dengan deskripsi.. Barang nyape 3 hari ke pekanbaru,riau.. Terimakasih lazada dan kotakom pucang, laptopnya mantap.."
100007498,beli-harddisk-eksternal,Hanurawan H.,5.0,
100010722,beli-harddisk-eksternal,Dwi,5.0,"Senang belanja disini,pelayanan oke,barang sesuai ekspektasi..order senin hari selasa malam udah nyampe + di settingin sxan sama kurirnya...pokoknya top deh..thanks Lazada"
100010722,beli-harddisk-eksternal,Rosalina S.,4.0,belum test barangnya
100010722,beli-harddisk-eksternal,Wan D.,1.0,Sudah cape2 transfer tapi pesanan ditolak
100010722,beli-harddisk-eksternal,rusmana,5.0,
100010722,beli-harddisk-eksternal,Lazada Customer,3.0,
100010722,beli-harddisk-eksternal,dini w.,5.0,
100010722,beli-harddisk-eksternal,dwi H.,5.0,
100010722,beli-harddisk-eksternal,HARYATI,5.0,
100010722,beli-harddisk-eksternal,firman S.,4.0,
100010722,beli-harddisk-eksternal,nirmala O.,4.0,
100010745,beli-harddisk-eksternal,Anggun W.,5.0,"Barang Ok, kualitas bagus dengan harga yg cukup miring, kualitas gambar juga ok, pengiriman lumayan, ga nyesel pokonya beli TV ini"
100010745,beli-harddisk-eksternal,Fathin,5.0,Saya minat tapi kalau dikirim ke Gresik Jawa Timur bisa gak? Klo dr info pengiriman bebas tapi takut gk sampai.. Dan tanya apa ini sdh full HD apa blm? Terima kasih
100010745,beli-harddisk-eksternal,dendi i.,5.0,
100010745,beli-harddisk-eksternal,Eti A.,4.0,Pengn tivinya
100010745,beli-harddisk-eksternal,paramitha a.,5.0,
100010745,beli-harddisk-eksternal,Lazada Guest,5.0,Mantapppp barang nya
100010745,beli-harddisk-eksternal,Lazada Guest,3.0,Barang mulusss mantapppppp
100015720,beli-harddisk-eksternal,Risa K.,5.0,
100015720,beli-harddisk-eksternal,Fuady S.,1.0,"Laptop ini memiliki spesifikasi yang bagus dan harga yang terjangkau, namun pada tab spesifikasi utama produk itu emang intel core i5 atau salah buat? Di judul dikatakan core i7"
100015720,beli-harddisk-eksternal,Ramadhana,5.0,"Barang sampai dengan aman. Kemampuan laptop sesuai dengan yang di iklankan. Hanya saja, laptop datang dengan DOS sehingga harus di install sendiri windows nya. Overall, it's worth the money."
100015720,beli-harddisk-eksternal,Jendra,5.0,Barang sampai 2 hari dengan selamat dan sesuai deskripsi
100015720,beli-harddisk-eksternal,Ade P.,5.0,Harga sangat murah mantep banget
100015720,beli-harddisk-eksternal,Lazada Guest,3.0,Murah banget itu enga salah kasih harga tau2 nati salah kasi info barang nya
100015720,beli-harddisk-eksternal,Lazada Guest,1.0,Barang udah sampai tapi pas dinyalain g bisa. Gmn pertanggung jawaban lazada?
100015720,beli-harddisk-eksternal,yusuf,5.0,
100024235,beli-harddisk-eksternal,Wulandary,5.0,
100024235,beli-harddisk-eksternal,Lazada Guest,4.0,Klo dp1jt tanpa kartu kredit bisa gk? Brp bln pembayarannya dan sebulannya brp? -TerimaKsh
100024235,beli-harddisk-eksternal,Lazada Guest,1.0,untuk pemasangan di tembok apa ad pihak dari lazada yg memasang'a ? terima kasih
100027053,beli-harddisk-eksternal,I K.,5.0,
100027329,beli-harddisk-eksternal,Yoga T.,5.0,"Kapasitas HDD asli 1 TB, dan tanpa ada lecet di saat saya pertama kali membuka bungkus bubble nya"
100027329,beli-harddisk-eksternal,Heri K.,5.0,barang sesuai dengan gambar
100027329,beli-harddisk-eksternal,Lazada Guest,4.0,"HD diterima dg packing bubble bagus, hanya tidak tertulis, barang elektronik, atw keterangan lain, agar penanganan lebih hati2 dan istimewa, ketika paket dalam perjalanan. Finally, 4bintang lhah..."
100027616,beli-harddisk-eksternal,ACHMAD F.,5.0,"Mantap gan Barang sampai dengan selamat , Packing rapih , pokok Mantap lah !"
100027616,beli-harddisk-eksternal,Lazada Customer,5.0,
100027616,beli-harddisk-eksternal,Era A.,5.0,
100027616,beli-harddisk-eksternal,Bilqis,5.0,Oke
100028438,beli-harddisk-eksternal,Dimas D.,5.0,"Saya sangat puas dengan barang.nya, kualitas barang sangat membantu HDD saya apabila jatuh dari atas, dan pengiriman rapi gk ada lecet kasih bintang 5 :) Dan Saya sangat tidak puas dengan peng"
100028438,beli-harddisk-eksternal,Pembeli,4.0,Barang diterima dengan kondisi yang baik tapi packagingnya kurang
100028438,beli-harddisk-eksternal,KHAIRUNNISA.SYAN,5.0,"Suka banget sama barangnya packing nya rapi, pokoknya recomended banget buat kalian yg mau beli tas hardisk dengan kulitas bagus yah di sini"
100028438,beli-harddisk-eksternal,Devi P.,5.0,
100028438,beli-harddisk-eksternal,hady,5.0,
100028438,beli-harddisk-eksternal,Naufal Y.,5.0,
100030605,beli-harddisk-eksternal,Antonio G.,5.0,"Flashdisk ori, Packing bagus. Saya suka.Thx"
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,aman cepat pula
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,4.0,Bagus ori kok cuma hanya aja 58 gb:( klo 63 gpp hilang 1 gb
100034104,beli-harddisk-eksternal,Ririn S.,1.0,kapasitasy kurang bagusss aturany klw kosong g bnyakkk firusss tpi nieh bnyakkk firusss sangat kecewe
100034104,beli-harddisk-eksternal,Asrinur A.,5.0,"Baguss bangett kurir nya jga ramah, cakep pula wkwk. Ini 64gb tp cmn 58 sekian gb tp gpp lah yah... Pokok nya recomended deh...."
100034104,beli-harddisk-eksternal,ucen W.,5.0,produk dah sampai kemasan rapih pengiriman cepat barang  bagus pembayaran cod tidak perlu diragukan lagi 👍👍
100034104,beli-harddisk-eksternal,ucen W.,5.0,barangnya bagus banget.. sesuai dengan gambar dn deskripsi.. pengiriman cepat.. bagus dn recomended bangt..👍
100034104,beli-harddisk-eksternal,Andre A.,5.0,"packing tanpa bubble warp. fisik no minus. Cuma 58 GB, bukan 64. ya lumayan"
100034104,beli-harddisk-eksternal,Hendrii R.,5.0,barang ok .. packing Rapii .. Kurir nya Ramahh .. Puass ..
100034104,beli-harddisk-eksternal,muchamad R.,5.0,produk original mantap semoga awet
100034104,beli-harddisk-eksternal,Budi,5.0,baik. sesuai ekspektasi.
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,👍👍👍
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,4.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Brian A.,5.0,
100034104,beli-harddisk-eksternal,pratiwi,5.0,
100034104,beli-harddisk-eksternal,Dede A.,5.0,
100034104,beli-harddisk-eksternal,Izzal R.,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,Barang nya oke makasih
100034104,beli-harddisk-eksternal,Ahmad K.,5.0,Tumben ninja cepat pengirimannya
100034104,beli-harddisk-eksternal,Sudarso,5.0,
100034104,beli-harddisk-eksternal,ganirogy,5.0,barang asli dan original terimakasih maju terus toko jet store
100034104,beli-harddisk-eksternal,Fadhila U.,5.0,"Flashdisk nya bagus, sesuai picture, barang cepat sampai, kurir ramah"
100034104,beli-harddisk-eksternal,ferry P.,5.0,oke... mudah2an awet dan ga crash belum sempet d coba
100034104,beli-harddisk-eksternal,wisnu D.,5.0,kapasitas cumA 58 gb ajaaaaa....  huft...
100034104,beli-harddisk-eksternal,Lazada Customer,4.0,katanya 64 GB nyatanya cuman 58 GB
100034104,beli-harddisk-eksternal,Irine S.,5.0,"thks ya barang sdh sampai,smga cocok"
100034104,beli-harddisk-eksternal,Winarso Y.,5.0,siippp...thank lazada
100034104,beli-harddisk-eksternal,Irman A.,5.0,udah di trima ...barang OK Moga awet...
100034104,beli-harddisk-eksternal,Indra S.,5.0,josss tenan
100034104,beli-harddisk-eksternal,lidia M.,5.0,
100034104,beli-harddisk-eksternal,Samuel P.,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Herlina L.,5.0,
100034104,beli-harddisk-eksternal,Recvy,5.0,"Ini ori, bagus tahan lama masih saya pake"
100034104,beli-harddisk-eksternal,Sucipto B.,1.0,kampret kaga kebaca!!
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Ari A.,5.0,
100034104,beli-harddisk-eksternal,Sandi,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,barang bagus quick respon hari ini pesan besok sudah sampai
100034104,beli-harddisk-eksternal,Asep P.,4.0,
100034104,beli-harddisk-eksternal,Muhammad I.,4.0,
100034104,beli-harddisk-eksternal,Tarmudi,5.0,brang cukup bagus
100034104,beli-harddisk-eksternal,Reuther J.,5.0,
100034104,beli-harddisk-eksternal,Siti F.,5.0,
100034104,beli-harddisk-eksternal,Mhd W.,5.0,
100034104,beli-harddisk-eksternal,Dias P.,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,3.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,Sip mantap
100034104,beli-harddisk-eksternal,bay H.,5.0,
100034104,beli-harddisk-eksternal,purwati,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Putra A.,5.0,
100034104,beli-harddisk-eksternal,Lie M.,5.0,
100034104,beli-harddisk-eksternal,Tumpal S.,5.0,
100034104,beli-harddisk-eksternal,Aldino W.,5.0,
100034104,beli-harddisk-eksternal,anggi A.,5.0,
100034104,beli-harddisk-eksternal,Ahmad F.,5.0,
100034104,beli-harddisk-eksternal,Nama P.,5.0,
100034104,beli-harddisk-eksternal,Pupung A.,5.0,bagus ori!
100034104,beli-harddisk-eksternal,Bambang G.,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,ardi R.,5.0,
100034104,beli-harddisk-eksternal,THE N.,5.0,
100034104,beli-harddisk-eksternal,selvi H.,5.0,
100034104,beli-harddisk-eksternal,Siti S.,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Desy C.,5.0,
100034104,beli-harddisk-eksternal,Saleh H.,5.0,
100034104,beli-harddisk-eksternal,Novan A.,5.0,
100034104,beli-harddisk-eksternal,Aobhie H.,5.0,real good
100034104,beli-harddisk-eksternal,Dwi P.,5.0,
100034104,beli-harddisk-eksternal,Kejar K.,3.0,
100034104,beli-harddisk-eksternal,Yulianto A.,3.0,
100034104,beli-harddisk-eksternal,Satria F.,5.0,
100034104,beli-harddisk-eksternal,*i. P.,5.0,
100034104,beli-harddisk-eksternal,Ketut W.,5.0,bagus
100034104,beli-harddisk-eksternal,Maswa A.,5.0,
100034104,beli-harddisk-eksternal,abdul M.,5.0,good
100034104,beli-harddisk-eksternal,muhamad N.,5.0,
100034104,beli-harddisk-eksternal,sri H.,5.0,
100034104,beli-harddisk-eksternal,Jesa J.,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,Sriyana,3.0,
100034104,beli-harddisk-eksternal,Leonard P.,5.0,
100034104,beli-harddisk-eksternal,Lazada Customer,5.0,
100034104,beli-harddisk-eksternal,bondan I.,5.0,
100034117,beli-harddisk-eksternal,Lazada Customer,2.0,
100036366,beli-harddisk-eksternal,Lazada Customer,2.0,"pengiriman sangat lama, tgl 19 di pesan, tgl 22 barang baru dikemas, tgl 23 baru diambil ekspedisi, tgl 25 baru sampai. Masih dijabotabek tapi lama."
100036366,beli-harddisk-eksternal,hadiyanto,1.0,"barang tanpa kemasan, tanpa pelindung apapun, hanya dus tv saja, liat dusnya sobek dikit sudah mulai curiga, kayaknya pecah ini, eeeeellllaaaa pas dibuka pecah beneran, BAD SELLER, BENER BENER BAD SELLER MAU UNTUNG AJA, tanpa peduli keadaan produk , kalo gak ada untung n pelit pakingan ya jgn jualan ....barang sudah retur , mudah mudahan barangnya cepat di kirim lg d"
100036366,beli-harddisk-eksternal,Fajar H.,4.0,"Barang diterima pada hari akhir yg dijadwalkan, yaitu malam hari. Kondisi barang terlindungi dengan packing bawaan unit.  Kualitas unit adalah kualitas Sharp. Semoga awet. Bila unit ini dikirim dari gudang Lazada di Bogor, mestinya bisa lebih cpt tiba, bukan pada hari akhir yg dijadwalkan karena alamat tujuan juga di Bogor."
100036366,beli-harddisk-eksternal,aryanto,4.0,masukan saja.. klo bisa packingnya jangan asal.. dikasih buble wrap minimal.. ini cuma dipacking pakai plastik biasa.. sempet khawatir pecah.. tpi untung gk terjadi . ..
100036366,beli-harddisk-eksternal,Heri S.,5.0,
100036366,beli-harddisk-eksternal,Abdul A.,4.0,pesanan sesuai dgn yg di gambar .....skrg sy lg coba smoga awet...
100036366,beli-harddisk-eksternal,Edi S.,2.0,Pengiriman tidak sesuai tanggal yang tertera
100036366,beli-harddisk-eksternal,Lazada Customer,5.0,sesuai... no tipu2
100036366,beli-harddisk-eksternal,Pohin,5.0,barang ok packing rapih
100036366,beli-harddisk-eksternal,Nilam R.,5.0,"Barangnya sampai dengan cepat, bagus, terimakasih lazada."
100036366,beli-harddisk-eksternal,Pohin,5.0,"pengiriman cepat packirng rapih harga murah, free ongkir"
100036366,beli-harddisk-eksternal,ming F.,5.0,mantapp barang nya sesuai pesanan
100036366,beli-harddisk-eksternal,kiky p.,1.0,Jangan pernah beli disini..parah banget..barang belum sampe udh 2 mi ggu alesan nya gak jelas gangguan dll..
100036366,beli-harddisk-eksternal,Muhammad A.,1.0,hati hati ini tv ga bisa pake USB
100036366,beli-harddisk-eksternal,Kusnadi,3.0,
100036366,beli-harddisk-eksternal,Lazada Customer,5.0,
100036366,beli-harddisk-eksternal,Yan T.,5.0,
100036366,beli-harddisk-eksternal,ARIF B.,5.0,
100036366,beli-harddisk-eksternal,Akasia P.,5.0,
100036366,beli-harddisk-eksternal,Indah P.,5.0,
100036366,beli-harddisk-eksternal,tjhong K.,5.0,
100036366,beli-harddisk-eksternal,Jovan R.,5.0,
100036366,beli-harddisk-eksternal,Harris H.,5.0,
100036366,beli-harddisk-eksternal,Lukas P.,5.0,
100036366,beli-harddisk-eksternal,Harris H.,5.0,
100036366,beli-harddisk-eksternal,Harris H.,5.0,
100036366,beli-harddisk-eksternal,Harris H.,5.0,
100036366,beli-harddisk-eksternal,lukas P.,5.0,
100036366,beli-harddisk-eksternal,lukas P.,5.0,
100036366,beli-harddisk-eksternal,Hendry,5.0,
100036366,beli-harddisk-eksternal,tjhong K.,5.0,
100036366,beli-harddisk-eksternal,Lukas P.,5.0,puas
100036366,beli-harddisk-eksternal,Akasia P.,4.0,
100036366,beli-harddisk-eksternal,Akasia P.,4.0,
100036366,beli-harddisk-eksternal,Lukas P.,4.0,
100036366,beli-harddisk-eksternal,Lukas P.,4.0,
100036366,beli-harddisk-eksternal,Akasia P.,4.0,puas
100036366,beli-harddisk-eksternal,Jie L.,5.0,
100036366,beli-harddisk-eksternal,Akasia P.,4.0,
100036366,beli-harddisk-eksternal,Akasia P.,4.0,
100036366,beli-harddisk-eksternal,Akasia P.,4.0,
100036366,beli-harddisk-eksternal,Akasia P.,4.0,
100036366,beli-harddisk-eksternal,yoppy H.,5.0,
100036366,beli-harddisk-eksternal,ming F.,5.0,mantap
100036366,beli-harddisk-eksternal,ming F.,4.0,mantap
100036366,beli-harddisk-eksternal,teno,4.0,
100036366,beli-harddisk-eksternal,Salbiah,5.0,
100036366,beli-harddisk-eksternal,Lazada Customer,5.0,
100036366,beli-harddisk-eksternal,Soleh h.,5.0,
100036366,beli-harddisk-eksternal,dede S.,1.0,
100036366,beli-harddisk-eksternal,Lazada Guest,3.0,Sangat puas dengan produknya. Terimakasih..
100036366,beli-harddisk-eksternal,Amel F.,5.0,
100036366,beli-harddisk-eksternal,Maharaja H.,4.0,
100036366,beli-harddisk-eksternal,Risa W.,5.0,
100038665,beli-harddisk-eksternal,Fitriyansyah,5.0,"Memuaskan, produk sesuai deskripsi, packing bagus, dan penerimaan produk cepat untuk saya yg berada di jkt"
100038665,beli-harddisk-eksternal,Sahrul A.,3.0,"Kenapa chargernya tidak lengkap....?? G bisa langsung dipakai buat charger..., kita harus nyari dan beli lagi sambungan buat chargernya.., tolong d bantu"
100038665,beli-harddisk-eksternal,Dani,1.0,Ini spek ram.nya 2GB atau 4GB
100042741,beli-harddisk-eksternal,Rayndra A.,1.0,"GAN SAYA SARANKAN UNTUK LEBIH BERHATI-HATI DALAM MEMBELI, FLASHDISK YANG DIKIRIM KE SAYA ADALAH FLASHDISK REKONDISI (DAUR ULANG BEKAS).  JANGAN TERTIPU OLEH HARGA. MAS DOSA MAS BOHONG. DI FLASHDISKNYA ADA TULISAN NAMA ""ARYO"" YANG SENGAJA DIHAPUS TP KURANG BERSIH. FILE YANG DIKIRIM KE FLASHDISK JUGA ERROR. MAKAN DUIT HARAM MAS. KENYANG TP GA BERKAH."
100042741,beli-harddisk-eksternal,Satya P.,2.0,"Barang cepat sampainya. Kualitas FD kurang bagus, file yang di copy sering corrupt."
100042741,beli-harddisk-eksternal,Hendri,1.0,Palsu
100042741,beli-harddisk-eksternal,Devvy A.,5.0,
100042741,beli-harddisk-eksternal,DHEA P.,5.0,VERY GOOD
100042741,beli-harddisk-eksternal,Tjan H.,1.0,"korup terus klo di copy ke fd,mengecewakan"
100047783,beli-harddisk-eksternal,ni P.,5.0,
100052565,beli-harddisk-eksternal,Pieter C.,5.0,"hardisknya keren, pelindungnya kokoh , udah ada aplikasi transcend elitenya di dalam untuk enkripsi thanks seller and lazada"
100052565,beli-harddisk-eksternal,zara,4.0,"Sampainya agak lama tapi puas, packing rapi dan pas dateng warnanya biru seneng banget gan hehe. Top deh semoga awet barangnya"
100052565,beli-harddisk-eksternal,Maesaroh,5.0,"Trims Lazada & reseller, , barang sdh saya terima senin siang, penigiriman sesuai dengan yg di informasikan."
100052565,beli-harddisk-eksternal,Uli,5.0,sesuai spek yg saya mau.. jd oke lah
100052565,beli-harddisk-eksternal,bahari,5.0,barangnya bagus.  rapi tidak mengecewakan.  akan tetapi bagus kalau ada Bonus pouch nya.  hehhe
100052565,beli-harddisk-eksternal,Temon,5.0,"barang udah sampe gunn,, masih segell dari pabriknya,, mangstabb,,"
100052565,beli-harddisk-eksternal,Yaya S.,5.0,barang tlah diterima kondisi baik
100052565,beli-harddisk-eksternal,Fidel A.,5.0,
100052565,beli-harddisk-eksternal,Mbah K.,5.0,mantap
100052565,beli-harddisk-eksternal,Anggun B.,5.0,
100052565,beli-harddisk-eksternal,Lazada Customer,5.0,
100052565,beli-harddisk-eksternal,Harun Z.,4.0,
100052565,beli-harddisk-eksternal,Lazada Customer,5.0,
100055947,beli-harddisk-eksternal,Nicho P.,5.0,"Barang sesuai deskripsi,penjual ramah,respon cepat.."
100055947,beli-harddisk-eksternal,Muhammad R.,5.0,"Packaging rapi, flashdiksnya ORI, kapasitasnya sesuai dengan detail produk yang dicantumkan dan foto dengan barangnya sesuai + barangnya datang sesuai tepat waktu. Makasih ya.. 😘"
100055947,beli-harddisk-eksternal,Johann S.,5.0,"flashdisknya sudah diterima dengan baik. kapasitas total 58,544,586,752 bytes dengan FAT32. menjadi 62,885,724,160 bytes kalau diformat dengan exFAT. write speed 10MB/s dan read 30 MB/s dengan port USB 2.0, belum dicoba dengan port usb 3.0."
100055947,beli-harddisk-eksternal,Dian A.,5.0,"Terima kasih, barang bagus dan respon penjual sgt baik."
100055947,beli-harddisk-eksternal,Elisa P.,5.0,"Barang sudah diterima dgn baik. Packing rapih. Tp isinya cuma 58GB. Selebihnya, oke"
100055947,beli-harddisk-eksternal,Michael O.,5.0,pas cocok buat anda semua. bgus. sesuai deskripsi.
100055947,beli-harddisk-eksternal,Warya,5.0,
100055947,beli-harddisk-eksternal,Wawan D.,4.0,
100055947,beli-harddisk-eksternal,Lazada Customer,5.0,
100055947,beli-harddisk-eksternal,Siti N.,5.0,
100055947,beli-harddisk-eksternal,Lazada Customer,5.0,
100055947,beli-harddisk-eksternal,Birger,5.0,
100055947,beli-harddisk-eksternal,ANWAR T.,5.0,
100055947,beli-harddisk-eksternal,ahmad T.,5.0,
100055947,beli-harddisk-eksternal,Novi A.,5.0,PUAS
100055947,beli-harddisk-eksternal,achmad J.,5.0,
100055947,beli-harddisk-eksternal,Yanti,5.0,"flashdisk 64gb casing metal, baguss"
100061038,beli-harddisk-eksternal,Lazada Customer,5.0,
100061038,beli-harddisk-eksternal,Lazada Customer,5.0,
100061038,beli-harddisk-eksternal,rizki E.,5.0,Sesuai deskripsi
100061038,beli-harddisk-eksternal,fauzi A.,5.0,"barang dah sampai, makasih"
100061038,beli-harddisk-eksternal,Lazada Customer,5.0,mantap barang gak minus sama sekali
100061038,beli-harddisk-eksternal,Febian M.,5.0,"pengiriman cepat, packing cukup bagus"
100061038,beli-harddisk-eksternal,Dirawan,5.0,Biarkan bintang yang berbicara ... 👌👍
100061038,beli-harddisk-eksternal,Erwin J.,5.0,"Barangnya ok, cepat sampai"
100061038,beli-harddisk-eksternal,Lazada Customer,5.0,"Pengirimannya cepat, produk baik"
100061038,beli-harddisk-eksternal,Chandra K.,5.0,Barang  sesuai dengan deskripsi dan berfungsi baik.
100061038,beli-harddisk-eksternal,Lazada Customer,5.0,"sampai cepat, barang sesuai."
100061038,beli-harddisk-eksternal,dwi S.,4.0,dikirim hari berikutnya dan barang mulus
100061038,beli-harddisk-eksternal,Andrari G.,5.0,
100061038,beli-harddisk-eksternal,tetty N.,5.0,
100061038,beli-harddisk-eksternal,Septria I.,5.0,
100061038,beli-harddisk-eksternal,Dave M.,5.0,
100061038,beli-harddisk-eksternal,Fabiola A.,5.0,
100061038,beli-harddisk-eksternal,Lenka B.,5.0,
100061038,beli-harddisk-eksternal,Lazada Customer,5.0,
100061038,beli-harddisk-eksternal,Anggoro E.,5.0,
100061038,beli-harddisk-eksternal,Zaldy C.,5.0,
100061038,beli-harddisk-eksternal,Lazada Customer,5.0,
100061038,beli-harddisk-eksternal,Willyanda N.,5.0,
100061038,beli-harddisk-eksternal,herry P.,5.0,oke
100061038,beli-harddisk-eksternal,Erlin D.,5.0,
100061038,beli-harddisk-eksternal,Lazada Customer,4.0,baik
100061038,beli-harddisk-eksternal,inge,5.0,
100061038,beli-harddisk-eksternal,Atika N.,5.0,
100061038,beli-harddisk-eksternal,SURYAWAN,5.0,
100072071,beli-harddisk-eksternal,Alwan P.,2.0,ram 8gb atau 4gb?
100086255,beli-harddisk-eksternal,Kurniawan,5.0,"TV LED dengan pilihan input yang lengkap (HDMI, DV, VGA). Kami beli untuk keperluan kantor yang penggunaannya bisa multi-source. Panasonic satu-satunya merk yang menyediakan fasilitas ini (sepanjang pengetahuan kami). Kualitas gambar juga bagus, dengan bezel tipis yang memberikan kesan ""lega"" ... extra bracket memudahkan pemasangan di dinding. Bravo Panasonic!"
100086255,beli-harddisk-eksternal,Adi h.,5.0,
100086255,beli-harddisk-eksternal,hanif s.,5.0,Cuma butuh waktu 12 jam unit tiba.. thks
100086255,beli-harddisk-eksternal,Rosana U.,1.0,Mau cicilan gmn caranya6
100086255,beli-harddisk-eksternal,Lazada Guest,3.0,Nyicil dengan cara mudah prosesnya susah nggak
100086255,beli-harddisk-eksternal,Lazada Guest,5.0,Pokonya puas..
100087269,beli-harddisk-eksternal,Muhammad R.,5.0,"Puas bgt pengiriman sesuai jadwal, barang bagus, packing rapih buat maen game enak bgt hihii, murah lagi, tenkyu lazada"
100087269,beli-harddisk-eksternal,Gani R.,3.0,Saya igin pesan tapi packingnya kalo bisa harus rapih dan aman jadi barang terlindungi. Untuk saat ini bintang 3 nanti kalo barangnya udah diterima dan bagis jadi 5 bintang
100094378,beli-harddisk-eksternal,Theodore L.,4.0,
100094942,beli-harddisk-eksternal,Lazada Customer,3.0,"Saya kurang yakin produk ini genuine karena hologramnya pun tidak ada dan kartu garansinya pun tidak ada..hanya keterangan saja di dusnya bahwa barang ini Original Resmi Indonesia Bergaransi ..dengan diberi nomor telpon Service Centernya.... Memory yang tersedia ternyata juga tidak sampai 2 TB tetapi 1.81 TB  selisih 0.19 TB ...besar banget selisihnya..tidak mungkin juga terpakai untuk sistemnya sampai begitu banyak...tapi tidak begitu masalah...  Eksternal hardisk ini bekerja bagus, cepat dan  Hadiah hardcase cukup bagus  untuk melindungi barang  ini dari debu dan benturan. Sayangnya saat di registrasi ke Official Webnya WD ternyata Identification Numbernya tidak dikenal..tidak valid...alias barang ini bukan asli..alias KW.. Seller responsif sayangnya tidak memberitahu asli tidaknya barang ini. Pengiriman terhitung cepat..dalam 2 hari barang sudah di tangan.. Mudah2an saja barang ini awet wslaupun tdk original"
